Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,60810060,190.27,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,60810060,301.3,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,60810060,321.41,GBP
BIS,EPSRC,16/10/2014,Standard Charge Expenses,Programme Delivery GU,Economic & Social Research Council,63665130,10000,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,NC Engineering,Arts & Humanities Research Council,63665139,7851.21,GBP
BIS,EPSRC,16/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Arts & Humanities Research Council,63665174,284.85,GBP
BIS,EPSRC,16/10/2014,T&S UK - Other Charges,RCUK Strategy Unit,Arts & Humanities Research Council,63665174,9.73,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Digital Economy Digital Economy,Arts & Humanities Research Council,63849062,111843.81,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Digital Economy Digital Economy,Arts & Humanities Research Council,63858061,6247.37,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Digital Economy Digital Economy,Arts & Humanities Research Council,63870062,6195.17,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63950168,19806.33,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Energy Energy,Economic & Social Research Council,63950184,12395.33,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951169,38319.54,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951170,3371.26,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Physical Sciences,Medical Research Council,63951171,13665,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951175,19391.88,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951177,115374.64,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951184,105341.14,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63951187,34424,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63965062,39780.25,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63968060,12481.65,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63971061,0.01,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63971061,19573.61,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63977062,12877.89,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63978060,9741.66,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Physical Sciences,Medical Research Council,63981060,16636.48,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63983060,116484.92,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,63984060,120968.8,GBP
BIS,EPSRC,16/10/2014,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Enterprise Rent-A-Car UK Ltd,64557085,29.75,GBP
BIS,EPSRC,16/10/2014,T&S UK - Vehicle Hire,Programme Delivery ICT,Enterprise Rent-A-Car UK Ltd,64557085,29.75,GBP
BIS,EPSRC,16/10/2014,T&S UK - Vehicle Hire,Programme Delivery LWEC,Enterprise Rent-A-Car UK Ltd,64557085,28.19,GBP
BIS,EPSRC,16/10/2014,Other Programme Costs,Programme Delivery Engineering,Technopolis Ltd,65755549,18750,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Morgana Systems Ltd,65779060,-10.43,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Morgana Systems Ltd,65779060,-2.09,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Morgana Systems Ltd,65779060,75.11,GBP
BIS,EPSRC,16/10/2014,Other Programme Costs,NC Engineering,Science & Technology Facilities Council,66125163,172883.05,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,NC Physical Sciences,Biotechnology & Biological Sciences Research Council,66235062,30973.15,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Energy Energy,Biotechnology & Biological Sciences Research Council,66240063,47190.69,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,NC Engineering,Biotechnology & Biological Sciences Research Council,66246062,97034.81,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,66247467,3485.33,GBP
BIS,EPSRC,16/10/2014,Marketing & PR,Communications and Stakeholder Engagement,Biotechnology & Biological Sciences Research Council,66247502,7518.43,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,66247516,819.41,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Healthcare Physical Sciences,Biotechnology & Biological Sciences Research Council,66251061,15722.71,GBP
BIS,EPSRC,16/10/2014,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,66360061,400033.72,GBP
BIS,EPSRC,16/10/2014,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Digital Economy,Unspecified,66383104,6,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,In2Print,67241138,413,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,In2Print,67241138,413,GBP
BIS,EPSRC,16/10/2014,Consultancy Services,Programme Delivery Leaders,Just Development,67241228,480,GBP
BIS,EPSRC,16/10/2014,Photocopy Costs,JRS,Farnell Onecall,67242074,17.22,GBP
BIS,EPSRC,16/10/2014,Agency Staff,Communications and Stakeholder Engagement,Reed Specialist Recruitment Ltd,67247108,470.16,GBP
BIS,EPSRC,17/10/2014,Agency Staff,Strategy,Brook Street (Uk) Ltd,63510060,498.54,GBP
BIS,EPSRC,17/10/2014,Agency Staff,Strategy,Brook Street (Uk) Ltd,64206060,398.83,GBP
BIS,EPSRC,17/10/2014,Agency Staff,Strategy,Brook Street (Uk) Ltd,65504246,498.54,GBP
BIS,EPSRC,17/10/2014,Other Programme Costs,NC Physical Sciences,University of Liverpool,65665060,11760,GBP
BIS,EPSRC,17/10/2014,Meetings & Catering,Admin RCUK Strategy Unit,Department for Business Innovation and Skills,66247258,669.8,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,6.17,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,7.49,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,11.34,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,13.54,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,27.6,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,36.02,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,36.07,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,36.07,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241495,43.2,GBP
BIS,EPSRC,17/10/2014,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,67241496,24.62,GBP
BIS,EPSRC,17/10/2014,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,67241496,184.4,GBP
BIS,EPSRC,17/10/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,Banner Business Services Limited,67241497,32.9,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,XMA Ltd,67241498,123.19,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,2.03,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,2.38,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,3.38,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,3.56,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,15.12,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,24.05,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,27.6,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,36.07,GBP
BIS,EPSRC,17/10/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,67241499,43.2,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241591,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241591,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241591,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241609,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241609,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241609,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241616,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241616,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241616,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241623,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241623,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241623,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241627,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241627,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241627,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241630,0.67,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241630,3.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67241630,136,GBP
BIS,EPSRC,17/10/2014,Computer Hardware,JRS,Kelway (UK) Limited,67241677,1001.36,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67246062,-70,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247141,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247141,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247141,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247142,0.33,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247142,1.66,GBP
BIS,EPSRC,17/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,67247142,68.01,GBP
BIS,EPSRC,17/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,67342085,5,GBP
BIS,EPSRC,17/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,67342085,10,GBP
BIS,EPSRC,17/10/2014,T&S UK - Other Charges,Programme Delivery Energy,Unspecified,67342086,10,GBP
BIS,EPSRC,17/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,67342087,52,GBP
BIS,EPSRC,17/10/2014,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,67345062,52.36,GBP
BIS,EPSRC,17/10/2014,Marketing & PR,Director CI & S,ITN PRODUCTIONS,67377060,2700,GBP
BIS,EPSRC,17/10/2014,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,67390061,47.75,GBP
BIS,EPSRC,17/10/2014,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Enterprise Rent-A-Car UK Ltd,67390061,87.36,GBP
BIS,EPSRC,17/10/2014,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,67390061,61.78,GBP
BIS,EPSRC,17/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,67402086,13.3,GBP
BIS,EPSRC,17/10/2014,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,67402088,3.85,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,61959387,0.01,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,61959387,139.99,GBP
BIS,EPSRC,20/10/2014,Legal & Professional Services,Research Careers and Diversity,Higher Education Statistics Agency Ltd,66124167,20577.52,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Admin Research Base Director,Unspecified,67177182,5,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Unspecified,67177182,30.3,GBP
BIS,EPSRC,20/10/2014,Photocopy Costs,JRS,Banner Business Services Limited,67299200,80.3,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Admin Research Capability,Company Barclaycard Commercial,67387062,15.05,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Admin Research Capability,Company Barclaycard Commercial,67387062,118.98,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387063,5.7,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387063,95.99,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387064,5.55,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387064,70.68,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,67387065,5.93,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,67387065,135.23,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387066,6.05,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387066,154,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387067,5.97,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387068,157.68,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387069,7.01,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387070,6.75,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387071,6.58,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387072,7.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387073,6.11,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387074,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Energy,Company Barclaycard Commercial,67387075,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Energy,Company Barclaycard Commercial,67387076,3.08,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Energy,Company Barclaycard Commercial,67387077,14.37,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Energy,Company Barclaycard Commercial,67387077,1541.06,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387078,6.11,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387078,60.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387079,9.73,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387080,976.76,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387081,158.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Admin Associate Director Economic Impact,Company Barclaycard Commercial,67387082,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387083,99.93,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387084,31.45,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387085,33.24,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387086,66.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387087,68.47,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387088,94.14,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387089,62.48,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Associate Director Economic Impact,Company Barclaycard Commercial,67387090,36.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Associate Director Economic Impact,Company Barclaycard Commercial,67387091,39.72,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Associate Director Economic Impact,Company Barclaycard Commercial,67387092,13.26,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387093,130.77,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387094,21.16,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387095,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387096,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387097,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387098,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387099,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387100,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387101,52.5,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,External communications,Company Barclaycard Commercial,67387102,62.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387103,120.68,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,67387104,112.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387105,89.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387106,47.52,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,67387107,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387108,27.64,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387109,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387110,36.24,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387111,33.24,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387112,60.7,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,International offices,Company Barclaycard Commercial,67387113,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387114,152.83,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387115,158.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Associate Director Economic Impact,Company Barclaycard Commercial,67387116,32.23,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387117,32.13,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387118,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387119,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387120,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387121,31.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387122,45.92,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387123,85.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,67387124,230.2,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387125,141.85,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387126,14.05,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387127,10.47,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387128,40.03,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387129,40.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387130,9.73,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387131,58.5,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387132,7.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387132,160.63,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387133,282.35,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,67387134,85.06,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Programme Delivery Engineering,Company Barclaycard Commercial,67387135,9.73,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387136,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,67387137,6.78,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Director RB/UR,Company Barclaycard Commercial,67387138,6.78,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387139,46.51,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387140,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387141,10.61,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387142,10.61,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387143,27.95,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387144,38.88,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,67387145,90.93,GBP
