Transparency Data ,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Oxford GRANT,73677047,9455.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,R H B N C GRANT,73677048,6497.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of York GRANT,73677049,18907.76,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,"University of Wales, Cardiff - UWC",73677050,4500,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,"University of Wales, Cardiff - UWC",73677050,8910.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,73677051,32474.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,73677052,43113.76,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University College London GRANT,73677053,19343.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73677053,36966.71,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Durham GRANT,73677054,9718.35,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,73677054,49474.11,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Sheffield GRANT,73677055,7231.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73677055,34929.58,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Energy Multidisciplinary Applications,University of Oxford GRANT,73677056,27696.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Oxford GRANT,73677056,215602.89,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,ICSTM,73677057,85172.74,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,Queen's University Belfast GRANT,73677058,33407.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Southampton GRANT,73677059,14782.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Newcastle upon Tyne GRANT,73680060,18711.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,73680061,76284.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,Open University GRANT,73680062,57812.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,Brunel University GRANT,73680063,53400.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,London School of Economics and Political Science,73680064,86518.84,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,ICSTM,73680065,5820.37,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Aberdeen GRANT,73680066,4838.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Bath,73680067,6280.47,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Glasgow GRANT,73680068,5040.5,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,ICSTM,73680069,15750,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,ICSTM,73680069,33620.41,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Nottingham GRANT,73680070,25589.94,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Healthcare Engineering,University of Manchester GRANT,73680071,2124.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Manchester GRANT,73680071,82043.41,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Edinburgh,73680072,1087.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,King's College London,73680073,44476.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,King's College London,73680073,44476.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,73680074,26078.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University College London GRANT,73680074,26078.82,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University of Warwick,73680075,5662.53,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Warwick,73680075,22650.13,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University of Manchester GRANT,73680076,4208.16,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Manchester GRANT,73680076,16832.65,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Reading GRANT,73680077,59117.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,University of Kent GRANT,73680078,54974.71,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Reading GRANT,73680079,10095.44,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Leicester GRANT,73680080,19066.36,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Energy,ICSTM,73680081,711865.68,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University of Bristol GRANT,73680082,3992.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Bristol GRANT,73680082,112769.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,Royal College of Art GRANT,73680083,5237.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,Royal College of Art GRANT,73680083,99513.97,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University of Cambridge,73680084,2156.25,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Cambridge,73680084,15093.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Cambridge,73680084,50304.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Cambridge,73680084,352130.64,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University College London GRANT,73680085,66098.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University College London GRANT,73680085,66098.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University College London GRANT,73680085,66098.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,Swansea University,73680087,76262.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Essex GRANT,73680088,2184.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Liverpool GRANT,73680089,2878.66,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare ICT,University of Liverpool GRANT,73680089,6716.84,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Queen Mary University of London,73680090,25610.79,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Oxford GRANT,73680091,19023.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,University of Central Lancashire GRANT,73680092,5638.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Central Lancashire GRANT,73680092,5638.8,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Heriot-Watt University GRANT,73680093,10144.37,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Southampton GRANT,73680094,38662.76,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,73680095,45296.94,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of the West of England,73680096,24058.18,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,73680097,38166.1,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Leeds GRANT,73680098,7995.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,73680098,2665.19,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Cambridge,73680099,29785.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Lancaster University GRANT,73680100,22617.58,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Lancaster University GRANT,73680100,7539.21,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC ICT,University of Bristol GRANT,73680101,30376.3,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Bristol GRANT,73680101,7594.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Bristol GRANT,73680101,189049.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,73680101,47262.34,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Digital Economy Digital Economy,Queen Mary University of London,73680102,4398.75,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC ICT,Queen Mary University of London,73680102,4398.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,Queen Mary University of London,73680102,127044.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,Queen Mary University of London,73680102,127043.97,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC ICT,University of Bristol GRANT,73680103,20295,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Bristol GRANT,73680103,276993.26,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,73680104,16441.56,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Plymouth GRANT,73680105,3075,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Plymouth GRANT,73680105,10041.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Leicester GRANT,73680106,15551.8,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Birmingham GRANT,73680107,18819.95,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,73680108,15233.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Dundee,73680109,22698.28,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Oxford GRANT,73680110,33369.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,73680111,28325.17,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Plymouth GRANT,73680112,32894.69,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,Bangor University,73680113,9124.66,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Northumbria at Newcastle,73680114,26042.79,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,Nottingham Trent University GRANT,73680115,739.65,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Durham GRANT,73680116,26394,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,ICSTM,73680117,215201.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Strathclyde GRANT,73680118,19332.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,73680119,25045.81,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Manchester Metropolitan University GRANT,73680120,12409.47,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73680121,26656.85,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Cambridge,73680122,11061.96,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,73680122,13520.18,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Cambridge,73680122,17348.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,73680122,21204.31,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,73680123,35156.93,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Warwick,73680124,16575,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Warwick,73680124,6649,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,73680125,26140.67,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Warwick,73680126,17160.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,Heriot-Watt University GRANT,73680127,20769.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University of Nottingham GRANT,73680128,21456.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University of Bath,73680129,17584.24,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,Keele University,73680130,7649.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Glasgow GRANT,73680131,19052.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,73680131,171468.61,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,73680132,69003.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,73680132,165605.52,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Healthcare Healthcare,University of Oxford GRANT,73680133,26164.24,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Oxford GRANT,73680133,39246.36,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University of Oxford GRANT,73680133,119218.44,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Oxford GRANT,73680133,178827.65,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,73680134,3313.16,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of York GRANT,73680135,24104.46,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Oxford GRANT,73680136,6045.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,73680136,7663.42,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Liverpool GRANT,73680137,6875,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,73680137,29258.73,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,73680138,4067.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73680138,12202.62,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Exeter GRANT,73680139,8323.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,73680139,8323.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,73680140,25951.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University of Liverpool GRANT,73680141,36170.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Physical Sciences,University of Liverpool GRANT,73680141,36170.73,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,Queen Mary University of London,73680142,5843.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Queen Mary University of London,73680142,7714.98,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Durham GRANT,73680143,6328,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,73680143,63317.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73680144,14054.93,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73680144,14054.93,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Oxford GRANT,73680145,7589.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,University of Oxford GRANT,73680145,15179.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Physical Sciences,University of Oxford GRANT,73680145,7589.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,73680146,27686.43,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,73680147,27430.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Healthcare,ICSTM,73680148,8306.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Physical Sciences,ICSTM,73680148,8306.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73680149,19881.26,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,Open University GRANT,73680150,29012.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Southampton GRANT,73680151,9834.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,Cranfield University,73680152,41129.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,ICSTM,73680153,23900.77,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Manchester GRANT,73680154,23009.81,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,King's College London,73680155,179572.34,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,ICSTM,73680156,4247.19,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,ICSTM,73680156,12741.47,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,73680157,33096.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,73680157,33096.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,73680157,33096.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,73680157,33096.78,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Liverpool GRANT,73680158,192508.44,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Liverpool GRANT,73680158,192508.45,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Exeter GRANT,73680159,195666.67,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,Cranfield University,73680160,108546.33,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,Queen's University Belfast GRANT,73680161,107740,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Leicester GRANT,73680162,166455.32,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,University of Essex GRANT,73680163,6483.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Oxford GRANT,73680164,15906.59,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,73680165,16224.79,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,ICSTM,73680166,12054.45,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Infrastructure,"University of Wales, Cardiff - UWC",73680167,1032000,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,ICSTM,73680168,14548.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73680169,25232.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Edinburgh,73680170,48024.49,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Manchester GRANT,73680171,36120.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Edinburgh,73680172,29189.7,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Oxford GRANT,73680173,40891.37,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,ICSTM,73680174,33487.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Strathclyde GRANT,73680175,38618.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,Cranfield University,73680176,39426.5,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Cambridge,73680177,49691.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Newton Programme,University of Exeter GRANT,73680178,63566.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,73680179,12319.43,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Warwick,73680180,27510.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Energy,University of Birmingham GRANT,73680181,25221,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Cambridge,73680257,34279.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Oxford GRANT,73680259,32899.94,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Leeds GRANT,73680260,28924.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,ICSTM,73680262,31545.7,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Leeds GRANT,73680263,63594.24,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",ICSTM,73680265,27929.28,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Cambridge,73680266,10485.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Cambridge,73680266,6990.68,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Southampton GRANT,73680267,4673.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,Lancaster University GRANT,73680268,6464.74,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,Lancaster University GRANT,73680268,4309.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",City University,73680269,13437.32,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Wales Aberystwyth,73680270,7998.71,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Rothamsted Research,73680271,4641.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,SRUC,73680272,5679.63,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University College London GRANT,73680273,26784.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Southampton GRANT,73680274,49117.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,73680275,30126.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,ICSTM,73680276,26944.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Manchester GRANT,73680277,24900.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,Warwick University,73680278,26580.87,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Leeds GRANT,73680279,23132.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Sheffield GRANT,73680280,9601.05,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",King's College London,73680281,32238.41,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,Warwick University,73680282,6543.81,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Warwick University,73680282,8725.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",Warwick University,73680282,28356.52,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Southampton GRANT,73680283,17797.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Sheffield GRANT,73680284,21719.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Swansea University,73680285,256699.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Cambridge,73680286,238701.1,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy,University of Southampton GRANT,73680288,17715.58,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Southampton GRANT,73680288,11810.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Bristol GRANT,73680289,11366.92,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Bristol GRANT,73680289,7577.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",ICSTM,73680290,36549.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Surrey GRANT,73680291,32180.58,GBP
