Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,11/10/2013,Printing & Stationery,Admin RCUK Strategy Unit,Banner Business Services Limited,33802235,18.48,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,Admin RCUK Strategy Unit,Banner Business Services Limited,33802235,27.84,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,0.24,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,0.42,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,0.87,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,0.9,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,1.73,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,2.31,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,2.91,GBP
BIS,EPSRC,11/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33802236,4.08,GBP
BIS,EPSRC,11/10/2013,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,33802399,19,GBP
BIS,EPSRC,11/10/2013,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,33802399,2.84,GBP
BIS,EPSRC,11/10/2013,T&S UK - Accommodation,Programme Delivery Engineering,Unspecified,33802402,114.4,GBP
BIS,EPSRC,11/10/2013,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,33802402,5,GBP
BIS,EPSRC,11/10/2013,T&S UK - Other Charges,Programme Delivery Engineering,Unspecified,33802402,29.85,GBP
BIS,EPSRC,11/10/2013,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,33802403,14.6,GBP
BIS,EPSRC,11/10/2013,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,33802404,8.97,GBP
BIS,EPSRC,11/10/2013,T&S UK - Mileage,Programme Delivery Infrastructure,Unspecified,33802405,29.7,GBP
BIS,EPSRC,11/10/2013,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Unspecified,33802406,12.47,GBP
BIS,EPSRC,11/10/2013,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,33802409,22.52,GBP
BIS,EPSRC,11/10/2013,Health & Safety (inc. Medicals & Opticians),Programme Delivery Energy,Unspecified,33802410,48.36,GBP
BIS,EPSRC,11/10/2013,T&S UK - Public Transport,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802958,192.75,GBP
BIS,EPSRC,11/10/2013,T&S UK - Public Transport,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802959,57.7,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802960,96.4,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,33802961,257.63,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802962,30.6,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,33802963,120.99,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802964,118.8,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802965,74,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33802984,74.85,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,33802985,27.5,GBP
BIS,EPSRC,11/10/2013,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,33802986,54,GBP
BIS,EPSRC,14/10/2013,Contract Staff,Net/SQL Delivery,Royce Mcintyre Associates Ltd,33204959,11139,GBP
BIS,EPSRC,14/10/2013,General Building Maintenance,Associate Director Operations,Swindon Flooring Company Ltd,33387929,952.32,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,JRS,Axis,33645907,66,GBP
BIS,EPSRC,14/10/2013,Legal & Professional Services,HR and Office Facilities,Eversheds,33834916,84,GBP
BIS,EPSRC,14/10/2013,Legal & Professional Services,HR and Office Facilities,Eversheds,33834918,175.8,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,JRS,PG Events Ltd,33834922,234,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,JRS,PG Events Ltd,33834922,696,GBP
BIS,EPSRC,14/10/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,33834924,68,GBP
BIS,EPSRC,14/10/2013,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,33834926,68,GBP
BIS,EPSRC,14/10/2013,Staff Training,Finance,RCUK Shared Services Centre Ltd,33872006,941.98,GBP
BIS,EPSRC,14/10/2013,Staff Training,Finance,RCUK Shared Services Centre Ltd,33872007,16434.46,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,HR and Office Facilities,XMA Ltd,33872443,42.68,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,HR and Office Facilities,XMA Ltd,33872443,42.68,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33872444,0.17,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33872444,0.29,GBP
BIS,EPSRC,14/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33872444,2.3,GBP
BIS,EPSRC,14/10/2013,Photocopy Costs,JRS,Vivid Laminating Technologies Ltd,33872614,128.53,GBP
BIS,EPSRC,14/10/2013,Marketing & PR,Communications and Stakeholder Engagement,Swets Information Services,33872665,54.46,GBP
BIS,EPSRC,14/10/2013,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872694,160,GBP
BIS,EPSRC,14/10/2013,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872695,160,GBP
BIS,EPSRC,14/10/2013,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872696,160,GBP
BIS,EPSRC,14/10/2013,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872697,160,GBP
BIS,EPSRC,14/10/2013,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872698,160,GBP
BIS,EPSRC,14/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872718,121.05,GBP
BIS,EPSRC,14/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872719,33.15,GBP
BIS,EPSRC,14/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872720,58.6,GBP
BIS,EPSRC,14/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33872721,28.8,GBP
BIS,EPSRC,14/10/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,33879938,6.4,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,33879938,4.25,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,33879939,10.9,GBP
BIS,EPSRC,14/10/2013,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,33879940,38.6,GBP
BIS,EPSRC,14/10/2013,T&S UK - Parking Tolls Congestion Charges,International offices,Unspecified,33879942,10.1,GBP
BIS,EPSRC,14/10/2013,T&S UK - Public Transport,International offices,Unspecified,33879942,240.9,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,International offices,Unspecified,33879942,3.89,GBP
BIS,EPSRC,14/10/2013,T&S Overseas - Other Charges,International offices,Unspecified,33879943,10.24,GBP
BIS,EPSRC,14/10/2013,T&S Overseas - Subsistence,International offices,Unspecified,33879943,13.71,GBP
BIS,EPSRC,14/10/2013,T&S Overseas - Subsistence,International offices,Unspecified,33879943,40,GBP
BIS,EPSRC,14/10/2013,T&S UK - Other Charges,Programme Delivery Healthcare,Unspecified,33879944,5,GBP
BIS,EPSRC,14/10/2013,T&S UK - Accommodation,Programme Delivery Capability,Unspecified,33879945,59,GBP
BIS,EPSRC,14/10/2013,T&S UK - Other Charges,Programme Delivery Capability,Unspecified,33879945,10,GBP
BIS,EPSRC,14/10/2013,T&S UK - Public Transport,Programme Delivery Capability,Unspecified,33879945,9.75,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,33879945,14,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,33879945,47.55,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,33879946,5.15,GBP
BIS,EPSRC,14/10/2013,T&S UK - Accommodation,Programme Delivery ICT,Unspecified,33879947,89,GBP
BIS,EPSRC,14/10/2013,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,33879947,5,GBP
BIS,EPSRC,14/10/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,33879947,14.7,GBP
BIS,EPSRC,14/10/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,33879947,32.54,GBP
BIS,EPSRC,14/10/2013,Marketing & PR,Communications and Stakeholder Engagement,Swets Information Services,33880935,223.27,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,JRS,Oce (UK) Ltd,29096312,-1,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,JRS,Oce (UK) Ltd,29096312,-0.2,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,JRS,Oce (UK) Ltd,29096312,59.64,GBP
BIS,EPSRC,15/10/2013,Legal & Professional Services,Admin KTEIG Projects,Research Information Network,32819394,14250,GBP
BIS,EPSRC,15/10/2013,PAYE Payable Salaries,Balance Sheet,HM Revenue & Customs,33205907,89057.1,GBP
BIS,EPSRC,15/10/2013,NI Payable Salaries,Balance Sheet,HM Revenue & Customs,33205908,88216.91,GBP
BIS,EPSRC,15/10/2013,Student Loans,Balance Sheet,HM Revenue & Customs,33205909,2773,GBP
BIS,EPSRC,15/10/2013,Ers Pension Deductions - JSS,Balance Sheet,RCPS Pension,33205917,147240.55,GBP
BIS,EPSRC,15/10/2013,Ees Pension Deductions - JSS,Balance Sheet,RCPS Pension,33205918,33854.36,GBP
BIS,EPSRC,15/10/2013,International Subscriptions,International Facilities,Fusion for Energy,33617968,224752.31,EUR
BIS,EPSRC,15/10/2013,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,33734840,79.45,USD
BIS,EPSRC,15/10/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,33977971,160,GBP
BIS,EPSRC,15/10/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,33977972,160,GBP
BIS,EPSRC,15/10/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,33977973,160,GBP
BIS,EPSRC,15/10/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,33977974,160,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33978264,0.58,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33978264,0.97,GBP
BIS,EPSRC,15/10/2013,Printing & Stationery,HR and Office Facilities,Banner Business Services Limited,33978264,1.18,GBP
BIS,EPSRC,15/10/2013,Legal & Professional Services,Finance,Ambridge Harris,33999908,2700,GBP
BIS,EPSRC,15/10/2013,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,33999950,302,GBP
BIS,EPSRC,15/10/2013,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,33999951,154,GBP
BIS,EPSRC,15/10/2013,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,33999952,81.3,GBP
BIS,EPSRC,15/10/2013,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,33999953,11,GBP
BIS,EPSRC,15/10/2013,T&S UK - Other Charges,Programme Delivery Energy,Unspecified,34000077,5,GBP
BIS,EPSRC,15/10/2013,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,34000077,3.6,GBP
BIS,EPSRC,15/10/2013,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,34000077,7,GBP
BIS,EPSRC,15/10/2013,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,34000077,11.2,GBP
BIS,EPSRC,15/10/2013,T&S Overseas - Accommodation,Director RB/UR,Unspecified,34000078,133.94,GBP
BIS,EPSRC,15/10/2013,T&S Overseas - Public Transport,Director RB/UR,Unspecified,34000078,3.4,GBP
BIS,EPSRC,15/10/2013,T&S Overseas - Subsistence,Director RB/UR,Unspecified,34000078,2.33,GBP
BIS,EPSRC,15/10/2013,T&S Overseas - Subsistence,Director RB/UR,Unspecified,34000078,10,GBP
BIS,EPSRC,15/10/2013,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,34000079,2.1,GBP
BIS,EPSRC,15/10/2013,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,34000079,4.5,GBP
BIS,EPSRC,15/10/2013,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,34000079,19.7,GBP
BIS,EPSRC,16/10/2013,Consultancy Services,Programme Delivery ICT,Knowinnovation Ltd,33562162,158.4,GBP
BIS,EPSRC,16/10/2013,Consultancy Services,Programme Delivery ICT,Knowinnovation Ltd,33562162,3168,GBP
BIS,EPSRC,16/10/2013,Consultancy Services,Programme Delivery Pub Engagement,Knowinnovation Ltd,33562162,561.6,GBP
BIS,EPSRC,16/10/2013,Consultancy Services,Programme Delivery Pub Engagement,Knowinnovation Ltd,33562162,11232,GBP
BIS,EPSRC,16/10/2013,T&S UK - Accommodation,Director BI/BR,Unspecified,33802400,92.4,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Director BI/BR,Unspecified,33802400,7.6,GBP
BIS,EPSRC,16/10/2013,T&S UK - Subsistence,Director BI/BR,Unspecified,33802400,22.4,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Director BI/BR,Unspecified,33802401,8.8,GBP
BIS,EPSRC,16/10/2013,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,33802407,5,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,33802407,20.56,GBP
BIS,EPSRC,16/10/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,33802407,16.95,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,33872625,10.34,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,33872625,51.7,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery ICT,Enterprise Rent-A-Car UK Ltd,33872625,15.08,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery ICT,Enterprise Rent-A-Car UK Ltd,33872625,75.4,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Enterprise Rent-A-Car UK Ltd,33872625,13.97,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Enterprise Rent-A-Car UK Ltd,33872625,69.83,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,33872625,5.4,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,33872625,26.99,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,33872625,4.96,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,33872625,24.79,GBP
BIS,EPSRC,16/10/2013,Printing & Stationery,HR and Office Facilities,XMA Ltd,33978265,42.68,GBP
BIS,EPSRC,16/10/2013,Printing & Stationery,JRS,Axis,34046910,396,GBP
BIS,EPSRC,16/10/2013,Printing & Stationery,JRS,Oce (UK) Ltd,34046911,385.38,GBP
BIS,EPSRC,16/10/2013,Agency Staff,Admin Gateway to Research,Hays IT,34046915,1356,GBP
BIS,EPSRC,16/10/2013,VAT Input Tax Control (for UK VAT),Balance Sheet,Hays IT,34046915,271.2,GBP
BIS,EPSRC,16/10/2013,Contract Staff,Net/SQL Delivery,Kingway I T Ltd,34048666,2400,GBP
BIS,EPSRC,16/10/2013,Contract Staff,Service Delivery,Sand Resources Limited,34048761,5256,GBP
BIS,EPSRC,16/10/2013,Contract Staff,Communications and Stakeholder Engagement,Sand Resources Limited,34048766,1685.27,GBP
BIS,EPSRC,16/10/2013,Childcare Nursery,HR and Office Facilities,P&MM Limited,34048814,55.51,GBP
BIS,EPSRC,16/10/2013,Nursery Deductions,Balance Sheet,P&MM Limited,34048814,4626,GBP
BIS,EPSRC,16/10/2013,Agency Staff,Communications and Stakeholder Engagement,Hays Specialist Recruitment Ltd,34048910,738.9,GBP
BIS,EPSRC,16/10/2013,Hospitality,Programme Delivery Engineering,Sodexo Prestige Limited,34069908,4084.8,GBP
BIS,EPSRC,16/10/2013,Contract Staff,Net/SQL Delivery,BKD IT Limited,34070910,1920,GBP
BIS,EPSRC,16/10/2013,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Impact,Unspecified,34099934,12.4,GBP
BIS,EPSRC,16/10/2013,T&S UK - Subsistence,Programme Delivery Impact,Unspecified,34099934,5.65,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Programme Delivery LWEC,Unspecified,34099935,4.2,GBP
BIS,EPSRC,16/10/2013,T&S UK - Vehicle Hire,Programme Delivery ICT,Unspecified,34099937,18.6,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,34099938,23.5,GBP
BIS,EPSRC,16/10/2013,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,34099938,9.96,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,34099939,1.5,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,34099939,7.2,GBP
BIS,EPSRC,16/10/2013,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,34099939,1.95,GBP
BIS,EPSRC,16/10/2013,T&S UK - Public Transport,Admin Energy Multidisciplinary Applications,Unspecified,34099940,15.6,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,30407257,158787.51,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,LWEC LWEC,Arts & Humanities Research Council,32652907,6952.97,GBP
BIS,EPSRC,17/10/2013,Fellowships,Non Theme Specific,Arts & Humanities Research Council,32660907,5566.53,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,LWEC LWEC,Arts & Humanities Research Council,32661907,9689.1,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,LWEC LWEC,Arts & Humanities Research Council,32666907,6099.12,GBP
BIS,EPSRC,17/10/2013,Fellowships,Non Theme Specific,Arts & Humanities Research Council,32670907,3205,GBP
BIS,EPSRC,17/10/2013,Fellowships,Non Theme Specific,Arts & Humanities Research Council,32820228,19278.85,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Digital Economy Digital Economy,Arts & Humanities Research Council,32820229,29274.35,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Engineering,Arts & Humanities Research Council,32820230,5156.18,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Physical Sciences,Arts & Humanities Research Council,32820230,1718.72,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Engineering,Arts & Humanities Research Council,32820231,1653.16,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Physical Sciences,Arts & Humanities Research Council,32820231,551.06,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Digital Economy Digital Economy,Arts & Humanities Research Council,32822703,112241.23,GBP
BIS,EPSRC,17/10/2013,Voluntary Deductions,Balance Sheet,Swindon Office Sports and Social Club,33205916,160,GBP
BIS,EPSRC,17/10/2013,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Better Motoring Services,33269910,60,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Infrastructure,Medical Research Council,33499907,4460.85,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Infrastructure,Medical Research Council,33499907,60337.44,GBP
BIS,EPSRC,17/10/2013,Secondments,Service Delivery,Economic & Social Research Council,33514907,37776,GBP
BIS,EPSRC,17/10/2013,Other Programme Costs,Hector Recurrent,UOE (HPCX) Ltd,33699907,123584.4,GBP
BIS,EPSRC,17/10/2013,Other Programme Costs,Research Careers and Diversity,CRAC Ltd,33802113,147099.6,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34151907,22147.1,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34155907,1470.26,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34158908,12979.87,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34164907,37909.61,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34168911,11633.04,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34169908,5271.04,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34170908,11576.52,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171909,10225.74,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34171922,15679.23,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34171926,19334.11,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171930,8842.44,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34171937,9498.43,GBP
BIS,EPSRC,17/10/2013,Marketing & PR,Communications and Stakeholder Engagement,Copyright Licensing Agency Ltd,34171938,2277.6,GBP
BIS,EPSRC,17/10/2013,Marketing & PR,Communications and Stakeholder Engagement,Copyright Licensing Agency Ltd,34171938,5466.24,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171939,27060.46,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34171942,3732.88,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34171946,5978.18,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171948,7057.51,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34171951,18025.57,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Physical Sciences,Biotechnology & Biological Sciences Research Council,34171952,4928.91,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Engineering,Biotechnology & Biological Sciences Research Council,34171958,2228.42,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171961,3936.18,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34171962,942.13,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Physical Sciences,Biotechnology & Biological Sciences Research Council,34171964,2240.87,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34171969,11102.99,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Engineering,Biotechnology & Biological Sciences Research Council,34171971,6120.52,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Healthcare,Biotechnology & Biological Sciences Research Council,34171972,5860,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,34171974,9220.6,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Physical Sciences,Biotechnology & Biological Sciences Research Council,34171977,1241.87,GBP
BIS,EPSRC,17/10/2013,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,34175483,8,GBP
BIS,EPSRC,17/10/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,34175483,114.1,GBP
BIS,EPSRC,17/10/2013,T&S UK - Accommodation,Programme Delivery ICT,Unspecified,34175484,110,GBP
BIS,EPSRC,17/10/2013,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,34175484,5,GBP
BIS,EPSRC,17/10/2013,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,34175484,15.4,GBP
BIS,EPSRC,17/10/2013,T&S UK - Accommodation,Programme Delivery Physical Sciences,Unspecified,34175485,295.54,GBP
BIS,EPSRC,17/10/2013,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,34175485,25,GBP
BIS,EPSRC,17/10/2013,Fees (Including College Members),Admin External Panel Member payments,Unspecified,34175917,320,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Physical Sciences,Biotechnology & Biological Sciences Research Council,34175970,11657.99,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,NC Engineering,Biotechnology & Biological Sciences Research Council,34175972,2955.21,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,34175974,6150.29,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Manufacturing Physical Sciences,Biotechnology & Biological Sciences Research Council,34175977,140561.5,GBP
BIS,EPSRC,17/10/2013,Research Grant Expenditure,Healthcare Engineering,Biotechnology & Biological Sciences Research Council,34175978,7693.79,GBP
