Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,37919429,13759.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Leeds GRANT,37919430,6492.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919430,15149.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,37919431,28247.23,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919432,56803.82,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Southampton GRANT,37919433,26409.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Infrastructure,University of Southampton GRANT,37919434,2203.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leicester GRANT,37919435,26408.15,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,37919436,25388.2,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Healthcare,University of Hull GRANT,37919437,5374.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Healthcare,University of Liverpool GRANT,37919438,22752.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919439,7811.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919440,11312.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,ICSTM,37919441,46239.47,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,37919442,34469.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,Swansea University,37919443,169568.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,37919444,22594.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Oxford GRANT,37919445,22808.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,ICSTM,37919446,27966.31,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,ICSTM,37919447,32424.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Plymouth GRANT,37919448,26996.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,Cranfield University,37919449,12552.81,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,37919450,30888.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Huddersfield,37919451,30813.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University College London GRANT,37919452,148849.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,37919453,24344.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University of Southampton GRANT,37919454,42567.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919455,25284.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Birmingham GRANT,37919456,38699.31,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Nottingham GRANT,37919457,324727,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Infrastructure,University of Southampton GRANT,37919458,945484.58,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,37919459,24751.08,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Cambridge,37919460,24021.18,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,37919461,29866.14,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919462,58765.76,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,King's College London,37919463,29363.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Oxford GRANT,37919464,46214.39,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Goldsmiths College University of London,37919465,14627.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Queen Mary University of London,37919466,64507.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Birmingham GRANT,37919467,14054.49,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,37919468,16383.85,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University of Cambridge,37919469,10000,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Cambridge,37919469,25468.59,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,37919470,12371.71,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Bath,37919471,22379.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Warwick,37919472,22249.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Heriot-Watt University GRANT,37919473,6036.73,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,Heriot-Watt University GRANT,37919473,6036.69,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919474,30970.22,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,37919475,24410.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of East Anglia GRANT,37919476,23555.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,University of Aberdeen GRANT,37919477,5993,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Aberdeen GRANT,37919477,17979.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,GU ICT,University of Newcastle upon Tyne GRANT,37919478,11601.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Newcastle upon Tyne GRANT,37919478,34803.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Hertfordshire GRANT,37919479,6651.97,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing ICT,University of Hertfordshire GRANT,37919479,6651.97,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Hertfordshire GRANT,37919479,13303.93,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of the West of England,37919480,880.88,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing ICT,University of the West of England,37919480,880.88,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of the West of England,37919480,1761.71,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Bristol GRANT,37919481,26542.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,37919481,13271.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919481,13271.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,37919482,35509.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Bristol GRANT,37919483,7023.88,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing ICT,University of Bristol GRANT,37919483,7023.88,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Bristol GRANT,37919483,14047.71,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Manchester GRANT,37919484,56757.96,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,ICSTM,37919485,40984.26,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,University of Sheffield GRANT,37919486,25935.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Liverpool GRANT,37919487,6711.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing ICT,University of Liverpool GRANT,37919487,6711.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,37919487,13422.62,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Manchester GRANT,37919488,18607.61,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919488,7974.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,"University of Wales, Cardiff - UWC",37919489,25724.15,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,37919490,27411.74,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,37919490,27411.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Sussex GRANT,37919491,13921.52,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sussex GRANT,37919491,13921.56,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bath,37919492,8351.62,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Liverpool GRANT,37919493,6231,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,37919493,27336.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of East Anglia GRANT,37919494,15846.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,37919495,26391.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,37919496,29427.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,37919497,26510.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University of Bath,37919498,24323.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of York GRANT,37919499,16925.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Warwick,37919500,32291.37,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Oxford GRANT,37919501,8125,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,37919501,52854.66,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Bristol GRANT,37919502,2415.56,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919502,26159.58,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,University of Liverpool GRANT,37919503,30251.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,University of Oxford GRANT,37919504,21824.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Newcastle upon Tyne GRANT,37919505,30477.96,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Edinburgh,37919506,7428.97,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Edinburgh,37919506,7428.93,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University of Birmingham GRANT,37919507,32243.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,"University of Wales, Cardiff - UWC",37919508,32068.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Newcastle upon Tyne GRANT,37919509,64565.4,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Manchester GRANT,37919510,2450.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919510,24122.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,North East Wales Inst of Higher Education,37919511,22674.23,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,37919512,29367.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919513,28389.72,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare ICT,University of Kent GRANT,37919514,12928.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919515,32784.05,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Warwick,37919516,12445.34,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Leeds GRANT,37919517,19290.69,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,37919518,7887.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,37919518,60991.39,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,University of Manchester GRANT,37919519,37926.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Salford GRANT,37919520,20725.57,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Reading GRANT,37919521,4653.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,37919522,25948.75,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Leeds GRANT,37919523,13318.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919523,5729.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Queen's University Belfast GRANT,37919524,29007.51,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,ICSTM,37919525,29126.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,37919526,31174.83,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,ICSTM,37919527,28187.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,"University of Wales, Cardiff - UWC",37919528,26755.08,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Nottingham GRANT,37919529,21891.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of York GRANT,37919530,56998.36,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Cambridge,37919531,19503.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,37919532,19362.52,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,37919533,26057.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Lancaster University GRANT,37919534,22821.08,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37919535,24043.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Strathclyde GRANT,37919536,25998.2,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Cranfield University,37919537,19339.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,37919538,19455.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,37919539,23036.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,37919540,12432.39,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Engineering,University of Oxford GRANT,37919541,21464.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Oxford GRANT,37919541,29908.24,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Manchester GRANT,37919542,12616.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Manchester GRANT,37919542,20412.85,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Manchester GRANT,37919542,20578.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,R H B N C GRANT,37919543,50029.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Bristol GRANT,37919544,5119.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919544,20476.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,R H B N C GRANT,37919545,71571.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Lancaster University GRANT,37919546,5233.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Lancaster University GRANT,37919546,20933.49,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Cambridge,37919547,194527.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Cambridge,37919548,24802.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,University of York GRANT,37919549,39369.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,"University of Wales, Cardiff - UWC",37919550,85588.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Greenwich GRANT,37919551,23340.81,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Brunel University GRANT,37919552,26663.11,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Energy,ICSTM,37919553,5000,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,ICSTM,37919553,71268.12,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Warwick,37919554,25048.21,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Exeter GRANT,37919555,16306.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Exeter GRANT,37919555,6988.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,Brunel University GRANT,37919556,59615.99,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Energy,University of Aberdeen GRANT,37919557,3750,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Aberdeen GRANT,37919557,54130.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,37919558,22795.12,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Swansea University,37919559,22017.64,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Warwick,37919560,13670.02,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Engineering,University of Warwick,37919561,5578.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,University of Warwick,37919561,204307.71,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Warwick,37919562,24263.16,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Engineering,University of Bath,37919563,5976.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,University of Bath,37919563,113226.63,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,Loughborough University GRANT,37919564,25039.99,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Surrey GRANT,37919565,27497.81,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,37919566,25097.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,Loughborough University GRANT,37919567,16116.29,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Warwick,37919568,125479.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Manchester GRANT,37919569,65548.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Durham GRANT,37919570,19506.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Warwick,37919571,58796.84,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Strathclyde GRANT,37919572,51032.09,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Strathclyde GRANT,37919572,204128.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Engineering,University of Birmingham GRANT,37919573,112339.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Warwick,37919574,23623.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Bath,37919575,32016.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Physical Sciences,University of Bath,37919575,24012.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bath,37919575,104053.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,37919577,26658.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Liverpool GRANT,37919578,20858.26,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,University of Leeds GRANT,37919579,22572.82,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,ICSTM,37919580,23809.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,37919581,31325.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Manufacturing,ICSTM,37919582,22725.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Energy,University of Bristol GRANT,37919583,41634.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Southampton GRANT,37919584,28294.52,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919585,28701.83,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Oxford GRANT,37919586,5147.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Oxford GRANT,37919586,5147.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Oxford GRANT,37919587,7914.38,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Oxford GRANT,37919587,7914.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919589,16199.9,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,37919590,29436.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bath,37919591,984.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,"University of Wales, Cardiff - UWC",37919592,1472.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919593,42592.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Bristol GRANT,37919594,8652.38,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Bristol GRANT,37919594,8652.43,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Manufacturing Physical Sciences,University of Cambridge,37919595,3128.5,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,37919595,28156.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing Physical Sciences,University of Cambridge,37919595,12940.05,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,37919595,116460.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,37919596,32611.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,37919597,47283.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,37919598,26228.04,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Bristol GRANT,37919599,9210.38,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37919599,36738.87,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,LWEC LWEC,University of Birmingham GRANT,37919600,17973.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Reading GRANT,37919601,27164.14,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,37919602,29596.59,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,LWEC LWEC,De Montfort University,37919603,11949.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of York GRANT,37919604,46204.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Leeds GRANT,37919605,6675.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Leeds GRANT,37919605,4450.31,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Manchester GRANT,37919606,8976.58,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,NC ICT,University of Southampton GRANT,37919607,4567.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Southampton GRANT,37919607,42196.42,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Brunel University GRANT,37919608,26350.62,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,ICSTM,37919609,22395.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Birmingham GRANT,37919610,20494.62,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Oxford GRANT,37919611,77469.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,University College London GRANT,37919612,91293.86,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Research Capacity,University College London GRANT,37919612,177217.5,GBP
