DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,22/05/2015,Secondments,Admin Business Innovation Director,University of Glasgow,86737481,24867.49,GBP
BIS,EPSRC,22/05/2015,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,86783310,30,GBP
BIS,EPSRC,22/05/2015,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,86783310,10,GBP
BIS,EPSRC,22/05/2015,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,86783310,127.9,GBP
BIS,EPSRC,26/05/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,P&MM Limited,86638134,16.2,GBP
BIS,EPSRC,26/05/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,P&MM Limited,86672066,39.96,GBP
BIS,EPSRC,26/05/2015,Staff Training,Digital Communications,Lynda.com,86737257,1335.03,USD
BIS,EPSRC,26/05/2015,T&S UK - Public Transport,Newton Programme Management Team,V Cars Ltd,86783065,12.24,GBP
BIS,EPSRC,26/05/2015,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,86783065,135,GBP
BIS,EPSRC,26/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,V Cars Ltd,86783065,154.8,GBP
BIS,EPSRC,26/05/2015,T&S UK - Public Transport,Programme Delivery ICT,V Cars Ltd,86783065,124.32,GBP
BIS,EPSRC,26/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,V Cars Ltd,86783065,9.36,GBP
BIS,EPSRC,26/05/2015,T&S UK - Vehicle Hire,Newton Programme Management Team,V Cars Ltd,86783065,24.12,GBP
BIS,EPSRC,26/05/2015,T&S UK - Vehicle Hire,Newton Programme Management Team,V Cars Ltd,86783065,144,GBP
BIS,EPSRC,26/05/2015,T&S UK - Vehicle Hire,Programme Delivery Energy,V Cars Ltd,86783065,823.44,GBP
BIS,EPSRC,26/05/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,V Cars Ltd,86783065,9.72,GBP
BIS,EPSRC,26/05/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,86783535,160,GBP
BIS,EPSRC,26/05/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,86783536,160,GBP
BIS,EPSRC,27/05/2015,Staff Relocation,EPSRC Corporate Services,Banner Business Services Limited,86825197,318.48,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86949060,114.6,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,86949061,320,GBP
BIS,EPSRC,27/05/2015,T&S UK - Mileage,Chief Executive,Non Employee Expenses Supplier,86949062,102.6,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Chief Executive,Non Employee Expenses Supplier,86949063,108.5,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,86949064,320,GBP
BIS,EPSRC,27/05/2015,Secondments,Admin RCUK Strategy Unit,National Trust,86961060,11000.7,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86969060,47.7,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Associate Director Operations,Non Employee Expenses Supplier,86969061,29.7,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86969062,66.1,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86969063,161.8,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86969064,95.15,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86969065,63.8,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,86969066,42.5,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,86969067,98.2,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,86969068,320,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,86969069,107,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,86969070,320,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,86969071,181.8,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,86969072,320,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,86969073,41.3,GBP
BIS,EPSRC,27/05/2015,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,86969074,320,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969075,101.7,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969076,60.6,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969077,30.3,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969078,109.6,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969079,66.15,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969080,77.15,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969081,60.3,GBP
BIS,EPSRC,27/05/2015,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,86969082,90.8,GBP
BIS,EPSRC,27/05/2015,T&S UK - Accommodation,Programme Delivery Manufacturing,University of Newcastle Upon Tyne,87010060,146,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,University of Newcastle Upon Tyne,87010060,187.5,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,87058072,2.6,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,87058072,32.9,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87058072,2.65,GBP
BIS,EPSRC,27/05/2015,Health & Safety (inc. Medicals & Opticians),Programme Delivery Healthcare,Unspecified,87058073,39.95,GBP
BIS,EPSRC,27/05/2015,T&S UK - Vehicle Hire,Programme Delivery Healthcare,Unspecified,87058073,33.33,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Capability,Unspecified,87058074,28.4,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,87058074,7.09,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,87058074,8.84,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,87058074,10,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,87058074,25.04,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87058075,2.3,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87058075,5,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87058075,6.59,GBP
BIS,EPSRC,27/05/2015,Consumables,JRS,Presco,87168060,29.64,GBP
BIS,EPSRC,27/05/2015,Consumables,JRS,Presco,87172060,8.4,GBP
BIS,EPSRC,27/05/2015,Consumables,JRS,Presco,87172060,11.94,GBP
BIS,EPSRC,27/05/2015,Consumables,JRS,Presco,87172060,24.48,GBP
BIS,EPSRC,27/05/2015,Consumables,JRS,Presco,87172060,135.96,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,87259079,6.25,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,87259080,6.8,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87259080,2.6,GBP
BIS,EPSRC,27/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,87259081,12.1,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87259081,5,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,87259081,125.4,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,87259082,3.64,GBP
BIS,EPSRC,27/05/2015,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,87259082,10.7,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Peer Review and Output (excluding external panel member fees),Unspecified,72415,-343.91,GBP
BIS,EPSRC,28/05/2015,SSC Service Charges,PSU IS,Kelway (UK) Limited,80742981,0.18,GBP
BIS,EPSRC,28/05/2015,SSC Service Charges,PSU IS,Kelway (UK) Limited,80742981,0.9,GBP
BIS,EPSRC,28/05/2015,SSC Service Charges,PSU IS,Kelway (UK) Limited,80742981,361.08,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),De Vere Hotel Swindon,82288063,-112,GBP
BIS,EPSRC,28/05/2015,Meetings & Catering,Communications and Stakeholder Engagement,UOE Accommodation Limited T/A Edinburgh First,82980318,4152,GBP
BIS,EPSRC,28/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86694179,0.62,GBP
BIS,EPSRC,28/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86694179,400.74,GBP
BIS,EPSRC,28/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86825196,320.59,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),De Vere Hotel Swindon,87012060,120,GBP
BIS,EPSRC,28/05/2015,Conferences & Seminars,Director BI/BR,PraxisUnico,87018063,725.7,GBP
BIS,EPSRC,28/05/2015,Computer Software Licences,EPSRC Corporate Services,Research Fish Ltd,87274587,13716,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,87283371,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283372,59.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,87283373,54.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,87283374,29.54,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283375,59.49,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283376,285.4,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283376,362.23,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283377,17.23,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283377,2019.76,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,87283378,88.24,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,87283379,42.41,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,87283380,34.82,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283381,65.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283382,33.75,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283383,68.47,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283384,36.33,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,87283385,32.53,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283386,89.23,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283387,133.96,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Programme Delivery Maths,Company Barclaycard Commercial,87283388,7.8,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Flights,Programme Delivery Maths,Company Barclaycard Commercial,87283388,230.41,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283389,6.17,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery ICT,Company Barclaycard Commercial,87283390,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery ICT,Company Barclaycard Commercial,87283391,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Chief Executive,Company Barclaycard Commercial,87283392,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283393,36.33,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,87283394,35.44,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,87283395,28.24,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283396,163.31,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,87283397,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,87283398,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283399,52.9,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283400,47.03,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283401,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283402,59.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,87283403,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283404,6.78,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283405,59.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283406,36.33,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283407,21.05,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283408,8.98,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283409,87.95,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283410,83.44,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283411,79.87,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283412,171.9,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283413,36.33,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283414,87.75,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283415,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283416,6.68,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283417,197.26,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283418,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283419,55.19,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,87283420,43.62,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,87283421,65.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Chist,Company Barclaycard Commercial,87283422,75.74,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Director BI/BR,Company Barclaycard Commercial,87283423,87.04,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283424,191.76,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283425,163.31,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283426,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283427,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283428,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283429,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283430,65.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283431,33.75,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283432,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283433,75.47,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283434,46.02,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,87283435,15.57,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283436,114.2,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283437,61.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283438,74.26,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283439,40.32,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283440,154.82,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283441,26.84,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283442,127.37,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,87283443,127.37,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,87283444,133.36,GBP
BIS,EPSRC,28/05/2015,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283445,40.51,GBP
BIS,EPSRC,28/05/2015,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283446,6.37,GBP
BIS,EPSRC,28/05/2015,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283446,102.66,GBP
BIS,EPSRC,28/05/2015,T&S UK - Other Charges,Communications and Stakeholder Engagement,Company Barclaycard Commercial,87283447,9.73,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283448,9.73,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Chief Executive,Company Barclaycard Commercial,87283449,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,87283450,6.78,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283451,3.07,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283452,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,87283453,3.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Other Charges,Programme Delivery ICT,Company Barclaycard Commercial,87283454,9.73,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Healthcare,Company Barclaycard Commercial,87283455,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283456,40.32,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283457,36.74,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283458,114.4,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,87283459,26.25,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283460,19.26,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283461,10.78,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283462,64.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283463,68.47,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283464,19.26,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283465,15.68,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283466,68.47,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283467,36.74,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283468,163.31,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283469,34.82,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283470,70.57,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,87283471,24.24,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,87283472,20.66,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283473,83.44,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283474,83.44,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283475,21.55,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283476,127.37,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283477,163.31,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283478,65.49,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283479,33.75,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283480,21.55,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283481,56.99,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283482,-50.07,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Company Barclaycard Commercial,87283483,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283484,38.33,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283485,56.79,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,87283486,133.36,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,87283487,133.96,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283488,21.35,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,87283489,73.26,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283490,4.93,GBP
BIS,EPSRC,28/05/2015,T&S Overseas - Accommodation,Admin RCUK Strategy Unit,Company Barclaycard Commercial,87283491,3.06,GBP
BIS,EPSRC,28/05/2015,T&S UK - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,87283492,6.78,GBP
BIS,EPSRC,28/05/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,87283493,28.55,GBP
